100.2,1499810883,12.05,24,-1512679,0.00,-1566797,0.00,-1534894,0.00,1435490,0.00,-1549723,0.00,-1534008,0.00,1046710016,0.00,1046929984,0.00,1
100.2,1499816334,12.05,28,160841,8.84,124648,11.41,104885,10.77,109117,15.87,186659,13.30,142024,11.23,-21280000,0.00,-21240000,0.00,1
100.2,1499816956,12.12,27,160946,8.75,124683,10.95,104960,10.50,109204,15.52,186788,12.94,142079,11.14,-21300000,0.00,-21270000,0.00,2
100.2,1499817578,12.12,27,160726,8.75,124518,11.41,104823,10.59,109072,15.25,186551,13.74,141891,10.86,-21330000,0.00,-21280000,0.00,3
100.2,1499818201,12.12,28,160607,8.84,124434,11.41,104754,10.59,109005,15.07,186457,14.19,141822,10.86,-21340000,0.00,-21260000,0.00,4
100.2,1499818824,12.12,28,160622,9.03,124440,11.14,104747,10.68,108994,14.99,186469,13.21,141825,11.23,-21310000,0.00,-21300000,0.00,5
100.2,1499819446,12.13,28,160648,9.03,124449,11.32,104744,10.50,109013,14.54,186495,13.30,141856,11.14,-21300000,0.00,-21310000,0.00,6
100.2,1499820069,12.13,28,160670,9.03,124461,11.32,104761,10.41,109026,14.72,186522,13.12,141883,11.23,-21260000,0.00,-21270000,0.00,7
100.2,1499820691,12.13,28,160710,9.12,124498,11.32,104782,10.50,109054,14.19,186575,12.49,141901,11.86,-21290000,0.00,-21280000,0.00,8
100.2,1499821314,12.13,28,160718,9.03,124499,11.23,104768,10.41,109052,14.01,186583,12.49,141915,11.59,-21280000,0.00,-21280000,0.00,9
100.2,1499821937,12.13,28,160708,8.93,124492,11.14,104768,10.41,109042,13.83,186582,13.30,141911,10.86,-21290000,0.00,-21290000,0.00,10
100.2,1499822560,12.13,28,160693,8.93,124486,11.04,104755,10.32,109037,13.92,186589,13.21,141919,10.77,-21240000,0.00,-21230000,0.00,11
